,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_24,column_25,column_26,column_27,column_28,column_29,column_30,column_31,column_32,column_33,column_34,column_35,column_36,column_37
10,up,0.6324451565742493,0.34971022605895996,-0.9051697254180908,0.2948213219642639,0.3327314853668213,-0.6237428784370422,0.7086564898490906,0.5122334957122803,-0.8561516404151917,0.28400322794914246,0.49474605917930603,-0.4893132448196411,0.720573902130127,0.6529198288917542,-0.8364822268486023,0.29600244760513306,0.6269758343696594,-0.53520268201828,0.6422044634819031,0.48889023065567017,-0.07838697731494904,0.45458275079727173,0.4925517737865448,0.0778341144323349,0.6693494915962219,0.649348795413971,-0.1902516484260559,0.40505144000053406,0.6472336649894714,0.05251940339803696,0.6660834550857544,0.8225924372673035,0.07191270589828491,0.4269140660762787,0.8065465092658997,0.33511173725128174
11,up,0.6800292134284973,0.25294774770736694,-0.42484796047210693,0.3726009428501129,0.26368650794029236,-0.1237315908074379,0.7074791789054871,0.3989415466785431,-0.3863840401172638,0.3257286548614502,0.4004841148853302,-0.010611943900585175,0.6958421468734741,0.5314632654190063,-0.44717568159103394,0.28887611627578735,0.5303203463554382,-0.11237489432096481,0.5922160744667053,0.5131311416625977,-0.10346591472625732,0.4166294038295746,0.5072466731071472,0.10249282419681549,0.6102737784385681,0.6916632652282715,-0.06808008998632431,0.41691020131111145,0.6843833327293396,0.21597664058208466,0.651820957660675,0.8400642275810242,0.2129199206829071,0.4337528347969055,0.8237844109535217,0.5732631683349609
12,up,0.6590620875358582,0.27251020073890686,-0.5584613680839539,0.3574376106262207,0.28398531675338745,-0.19028225541114807,0.6895110011100769,0.4158959686756134,-0.5124688744544983,0.31448277831077576,0.4228590726852417,0.009202028624713421,0.6728094220161438,0.5543313026428223,-0.694343626499176,0.27510106563568115,0.5464248061180115,-0.09195316582918167,0.5762133002281189,0.531997799873352,-0.126175656914711,0.4056163728237152,0.5291609168052673,0.12535616755485535,0.5905303359031677,0.7125430703163147,-0.0765332579612732,0.4093458652496338,0.7071428298950195,0.27527177333831787,0.6352432370185852,0.8558815121650696,0.35819190740585327,0.42510947585105896,0.8381015062332153,0.7043136954307556
13,up,0.6589081883430481,0.27980169653892517,-0.6345275044441223,0.3572506904602051,0.28862449526786804,-0.2660973072052002,0.6749699115753174,0.42587822675704956,-0.5547857284545898,0.3140133321285248,0.4272518455982208,-0.08602333813905716,0.6647864580154419,0.5617266893386841,-0.572083055973053,0.27539440989494324,0.5477798581123352,-0.19232085347175598,0.5716370940208435,0.5337422490119934,-0.12740948796272278,0.40347740054130554,0.5302162766456604,0.1265033483505249,0.5917911529541016,0.7149692177772522,-0.0961444228887558,0.4110758900642395,0.7127355933189392,0.24209940433502197,0.6344442963600159,0.8598442673683167,0.36491715908050537,0.4303314983844757,0.8423599004745483,0.7163915634155273
14,up,0.46237194538116455,0.346675843000412,-0.9442988634109497,0.2634900212287903,0.35094520449638367,-0.4598713517189026,0.5280864238739014,0.5112273693084717,-0.8672598004341125,0.2720131576061249,0.49470001459121704,-0.24105754494667053,0.5636340379714966,0.6677199602127075,-0.86813884973526,0.2879176139831543,0.6088679432868958,-0.24811609089374542,0.618985116481781,0.505817711353302,-0.18124589323997498,0.4814630150794983,0.4982924163341522,0.1803310364484787,0.5278672575950623,0.6850053071975708,-0.45003682374954224,0.3515333831310272,0.6810561418533325,0.05081567540764809,0.5977044701576233,0.8674923181533813,-0.23162183165550232,0.4596709907054901,0.8255963921546936,0.35736870765686035
15,up,0.5772422552108765,0.29769667983055115,-0.8187540173530579,0.3732717037200928,0.3186708986759186,-0.12876595556735992,0.5997324585914612,0.4490624666213989,-0.7642250657081604,0.34729430079460144,0.44906699657440186,0.11086816340684891,0.595562756061554,0.5904920101165771,-0.6962894201278687,0.32869774103164673,0.5598903894424438,0.04863337427377701,0.5898223519325256,0.5266761183738708,-0.18790626525878906,0.46269816160202026,0.5306568145751953,0.1873454451560974,0.5718474984169006,0.7122648358345032,-0.20766128599643707,0.44846925139427185,0.6962474584579468,0.5137943029403687,0.6251271963119507,0.8813333511352539,-0.0441405214369297,0.4836868345737457,0.8395081162452698,0.906859815120697
16,up,0.6384834051132202,0.3040003776550293,-0.8483108878135681,0.41177472472190857,0.31358426809310913,-0.07782917469739914,0.6259814500808716,0.45407816767692566,-0.8644996285438538,0.3686620891094208,0.440271258354187,0.19224590063095093,0.5937374234199524,0.5916925072669983,-0.8638041019439697,0.3368270695209503,0.5527448058128357,0.04936935752630234,0.5577453970909119,0.556914746761322,-0.21621321141719818,0.4289880096912384,0.5510574579238892,0.21583279967308044,0.5896959900856018,0.730570375919342,-0.0892336443066597,0.4477575421333313,0.7154296040534973,0.6007346510887146,0.618369996547699,0.8850228190422058,0.28191322088241577,0.49001994729042053,0.8428734540939331,1.1736608743667603
17,up,0.6315496563911438,0.3077560067176819,-0.8518508076667786,0.409689337015152,0.31393298506736755,-0.13646483421325684,0.6209113001823425,0.4593346416950226,-0.8694215416908264,0.35902509093284607,0.44126182794570923,0.12760569155216217,0.5670555830001831,0.5972828269004822,-0.8567026853561401,0.3244626224040985,0.5542991757392883,0.024906570091843605,0.5265862345695496,0.5587539076805115,-0.21434292197227478,0.40610381960868835,0.5508127808570862,0.21400336921215057,0.5575672388076782,0.7269206643104553,-0.14663542807102203,0.4247254729270935,0.714890718460083,0.5199293494224548,0.5896578431129456,0.8824247717857361,0.07604294270277023,0.45629093050956726,0.8424435257911682,1.0054359436035156
18,up,0.5290075540542603,0.27992281317710876,-0.6514717936515808,0.4012770354747772,0.27455398440361023,-0.05520562827587128,0.5758834481239319,0.4430830180644989,-0.6085655093193054,0.4117608368396759,0.4079335927963257,0.0951644703745842,0.5937999486923218,0.5980600714683533,-0.5339895486831665,0.4213835597038269,0.530603289604187,0.03569277375936508,0.7748349905014038,0.43359845876693726,-0.1671704798936844,0.6515471339225769,0.433260977268219,0.16735947132110596,0.648148775100708,0.6050037145614624,-0.10765297710895538,0.5032168030738831,0.5599197149276733,0.16995657980442047,0.6563000679016113,0.7709929347038269,0.1846538782119751,0.5643031001091003,0.746001660823822,0.4783211052417755
19,up,0.6156061291694641,0.215580552816391,-0.7755517959594727,0.4774397611618042,0.23072776198387146,-0.016803763806819916,0.6531527638435364,0.3835608959197998,-0.7214146256446838,0.46902498602867126,0.3712700605392456,0.24259299039840698,0.6315392851829529,0.5378777384757996,-0.6200520992279053,0.4533451497554779,0.4793822467327118,0.17544706165790558,0.7583612203598022,0.43465524911880493,-0.2160625010728836,0.6490764617919922,0.4302692115306854,0.21546387672424316,0.6220487356185913,0.6184296607971191,-0.1687803715467453,0.49498915672302246,0.6013872027397156,0.3124476969242096,0.6755383014678955,0.7873900532722473,0.10162261873483658,0.6003479957580566,0.7390635013580322,0.6358534097671509
20,up,0.7023362517356873,0.20602306723594666,-0.8643819689750671,0.5491620302200317,0.20475181937217712,-0.1091865748167038,0.6770347356796265,0.365861713886261,-0.8079980611801147,0.5253123044967651,0.33962133526802063,0.1432473361492157,0.6369865536689758,0.516193687915802,-0.7108479142189026,0.48481255769729614,0.4546474516391754,0.0776856318116188,0.6552447080612183,0.44865939021110535,-0.22063980996608734,0.5712522268295288,0.431593656539917,0.22011840343475342,0.632489025592804,0.6446124315261841,-0.026257436722517014,0.5334512591362,0.6130796074867249,0.5380353331565857,0.6816388368606567,0.7954168319702148,0.24427105486392975,0.6104323267936707,0.7433745265007019,0.9591064453125
21,up,0.7584061622619629,0.214662104845047,-0.8802993893623352,0.5893874764442444,0.20862489938735962,-0.14192572236061096,0.6962046027183533,0.3708173632621765,-0.8537111282348633,0.558983325958252,0.3374156951904297,0.12595927715301514,0.6395589709281921,0.5170737504959106,-0.7865345478057861,0.5048869848251343,0.44169867038726807,0.07147026807069778,0.6513479948043823,0.4678193926811218,-0.21309533715248108,0.5618067383766174,0.4513919949531555,0.21274180710315704,0.6454851031303406,0.6526892781257629,-0.033970870077610016,0.5744474530220032,0.6126075387001038,0.5740417838096619,0.6949686408042908,0.804180383682251,0.25410518050193787,0.6081579923629761,0.7538833022117615,1.0884593725204468
22,up,0.6554156541824341,0.4114650785923004,-0.8795665502548218,0.3013588488101959,0.41535821557044983,-0.6429130434989929,0.7147542238235474,0.5636897087097168,-0.865641176700592,0.2993222773075104,0.5403141975402832,-0.5209603905677795,0.7384533882141113,0.7157251238822937,-0.9418252110481262,0.3077864348888397,0.6791878938674927,-0.5716572999954224,0.6549614071846008,0.5003171563148499,-0.06481298059225082,0.46118825674057007,0.5029560327529907,0.06409425288438797,0.6787528395652771,0.6515364050865173,-0.6184594035148621,0.3892602026462555,0.659781277179718,-0.3936137557029724,0.6857344508171082,0.8288758397102356,-0.24412281811237335,0.43629512190818787,0.8163896203041077,-0.0266964640468359
23,up,0.6883195638656616,0.22611340880393982,-0.3906295597553253,0.3768979012966156,0.2405940145254135,-0.14266887307167053,0.7255792617797852,0.377639502286911,-0.337001770734787,0.3281756341457367,0.3827776312828064,-0.04335625842213631,0.7236399054527283,0.5198731422424316,-0.3989608585834503,0.29723331332206726,0.5188901424407959,-0.14571356773376465,0.6204053163528442,0.4975614845752716,-0.07582883536815643,0.4388981759548187,0.49342867732048035,0.07483071088790894,0.6407297849655151,0.6749143600463867,-0.1019211933016777,0.43348613381385803,0.6667425036430359,0.04706643521785736,0.6759544610977173,0.8291767835617065,0.2520797848701477,0.4515998661518097,0.813879668712616,0.41366127133369446
24,up,0.6801396608352661,0.25310614705085754,-0.4221418797969818,0.372732549905777,0.26369616389274597,-0.12462692707777023,0.7075023651123047,0.3988872468471527,-0.3838382363319397,0.3256116509437561,0.40029585361480713,-0.013127504847943783,0.6958135962486267,0.5317090749740601,-0.44461607933044434,0.2889448404312134,0.5303089618682861,-0.11391685158014297,0.5923091173171997,0.5131397247314453,-0.10232081264257431,0.4166783392429352,0.5072368383407593,0.10133789479732513,0.6102795004844666,0.691650927066803,-0.06982611119747162,0.41677039861679077,0.684402346611023,0.21356117725372314,0.6518551111221313,0.8399524092674255,0.2097206860780716,0.43378928303718567,0.8236950635910034,0.5710927248001099
25,up,0.6585116982460022,0.2770848870277405,-0.6860792636871338,0.35705316066741943,0.28610968589782715,-0.30596333742141724,0.6843518614768982,0.4207555949687958,-0.6063034534454346,0.31434014439582825,0.4256332516670227,-0.11511014401912689,0.6694438457489014,0.5588054656982422,-0.6596367955207825,0.27521568536758423,0.5474612712860107,-0.24763180315494537,0.5715613961219788,0.5327252149581909,-0.12603560090065002,0.4032292366027832,0.529810905456543,0.12511885166168213,0.5896041989326477,0.7139108180999756,-0.03906584903597832,0.4101991653442383,0.7129608988761902,0.32612746953964233,0.6349164843559265,0.8593633770942688,0.47726428508758545,0.4250790476799011,0.8425586223602295,0.8531867265701294
26,up,0.38883671164512634,0.41159918904304504,-1.2492570877075195,0.18533125519752502,0.4188329875469208,-0.4980737566947937,0.48529690504074097,0.5654369592666626,-1.3011363744735718,0.22438944876194,0.5541972517967224,-0.26680511236190796,0.5283004641532898,0.701603889465332,-1.3653186559677124,0.2639552652835846,0.6701026558876038,-0.359493225812912,0.6063499450683594,0.5222134590148926,-0.2164343297481537,0.4718872606754303,0.5292675495147705,0.21636736392974854,0.45823389291763306,0.6765126585960388,-0.8889197111129761,0.28984934091567993,0.6712549924850464,-0.14129823446273804,0.5342025756835938,0.8545949459075928,-0.5117820501327515,0.4157533049583435,0.8234366774559021,0.23635512590408325
27,up,0.4786025583744049,0.3199932277202606,-0.812069833278656,0.327172189950943,0.32317790389060974,-0.24419958889484406,0.5442270040512085,0.4716987907886505,-0.7329559922218323,0.31101033091545105,0.4578685462474823,-0.025274835526943207,0.5574262142181396,0.6230529546737671,-0.6511077880859375,0.3056245744228363,0.5775317549705505,-0.03443578630685806,0.6150200366973877,0.5091107487678528,-0.17608842253684998,0.4893065392971039,0.500300407409668,0.17553861439228058,0.5493363738059998,0.6913024187088013,-0.22217059135437012,0.4051930606365204,0.6743156313896179,0.23816855251789093,0.600511908531189,0.8745459914207458,-0.07002391666173935,0.46286559104919434,0.8290797472000122,0.51166170835495
28,up,0.6186795830726624,0.2993994355201721,-0.8429216146469116,0.4044342041015625,0.31298989057540894,-0.11428672820329666,0.6182836890220642,0.45411452651023865,-0.8126891255378723,0.3687163293361664,0.44124525785446167,0.1613621860742569,0.5920892953872681,0.5932767987251282,-0.7680153250694275,0.34050294756889343,0.5530376434326172,0.05838196724653244,0.5689607262611389,0.5475276112556458,-0.1962292343378067,0.44077807664871216,0.5458643436431885,0.19551913440227509,0.5920627117156982,0.728882372379303,-0.0417591892182827,0.4508313834667206,0.7153661251068115,0.561679482460022,0.6239444613456726,0.8852408528327942,0.29370689392089844,0.49101102352142334,0.8420831561088562,1.0897735357284546
29,up,0.6429497599601746,0.30900657176971436,-0.848027765750885,0.40764176845550537,0.3160110116004944,-0.13972751796245575,0.6263470649719238,0.45888397097587585,-0.8487809896469116,0.3602304458618164,0.44370266795158386,0.12347012758255005,0.5849058032035828,0.5948508977890015,-0.8448802828788757,0.33160555362701416,0.5555523633956909,0.018824253231287003,0.5385627746582031,0.5574425458908081,-0.21253427863121033,0.41245272755622864,0.5502011179924011,0.21212466061115265,0.575744092464447,0.7276838421821594,-0.12139929085969925,0.4345289170742035,0.714512825012207,0.5262864828109741,0.6031091809272766,0.882145881652832,0.17064212262630463,0.47155383229255676,0.8421494960784912,1.0294560194015503
30,up,0.5105384588241577,0.3151819109916687,-0.6439977288246155,0.3661295473575592,0.3178083598613739,-0.028133656829595566,0.5630121827125549,0.46531927585601807,-0.608573853969574,0.3971048593521118,0.43553656339645386,0.10607004910707474,0.5652824640274048,0.6033316850662231,-0.45145899057388306,0.4151659905910492,0.5548282861709595,0.019944321364164352,0.7691601514816284,0.4326363503932953,-0.1719324290752411,0.6347299218177795,0.44113126397132874,0.17234300076961517,0.587338924407959,0.5776196122169495,-0.3794328272342682,0.4558684229850769,0.561083972454071,0.02731124870479107,0.5992492437362671,0.720119297504425,-0.09138669818639755,0.5486571788787842,0.7444702386856079,0.1581641584634781
31,up,0.7590116858482361,0.2150832563638687,-0.8825704455375671,0.5880650877952576,0.20900249481201172,-0.140552818775177,0.6966399550437927,0.37079259753227234,-0.8624220490455627,0.5581265687942505,0.3376612961292267,0.12855961918830872,0.6394203901290894,0.5170931220054626,-0.8095104098320007,0.5038321614265442,0.4416111409664154,0.06900891661643982,0.650386393070221,0.4690166115760803,-0.2156490832567215,0.5613693594932556,0.45258408784866333,0.21527819335460663,0.6439708471298218,0.6537732481956482,-0.015892507508397102,0.5749372839927673,0.6149190664291382,0.5913689732551575,0.6929334998130798,0.8039519190788269,0.2866631746292114,0.6076471209526062,0.7543265223503113,1.1181515455245972
32,up,0.760566771030426,0.21533162891864777,-0.8904059529304504,0.5947879552841187,0.20981508493423462,-0.13387946784496307,0.6979566812515259,0.3722589612007141,-0.8907984495162964,0.5597906112670898,0.339264839887619,0.1285540908575058,0.6394447088241577,0.5184903740882874,-0.8662300705909729,0.5037994980812073,0.4441624879837036,0.04318744316697121,0.6520150303840637,0.4772508442401886,-0.22867977619171143,0.5616984963417053,0.4587244987487793,0.22828948497772217,0.6427521109580994,0.6538811922073364,0.06311911344528198,0.5740426182746887,0.6132411360740662,0.6611161231994629,0.6914519667625427,0.8037181496620178,0.43028515577316284,0.6067476272583008,0.7548869848251343,1.2230194807052612
33,up,0.7609381079673767,0.21619682013988495,-0.8744664788246155,0.5874610543251038,0.21045058965682983,-0.1245439201593399,0.6982980370521545,0.3731335401535034,-0.873665988445282,0.5553902983665466,0.33990636467933655,0.1488294154405594,0.6391432285308838,0.5177724957466125,-0.8537306785583496,0.5058079957962036,0.44473347067832947,0.05317266285419464,0.6538384556770325,0.47707775235176086,-0.23168331384658813,0.5619310140609741,0.4611364006996155,0.23128890991210938,0.6419076323509216,0.6565922498703003,0.04867769032716751,0.5749536156654358,0.6142005920410156,0.6370007395744324,0.6909252405166626,0.8043854832649231,0.40007904171943665,0.6063807010650635,0.7587304711341858,1.191628336906433
34,up,0.6813623905181885,0.43050768971443176,-1.0875855684280396,0.32840484380722046,0.4217801094055176,-0.8797578811645508,0.7059292197227478,0.5911001563072205,-1.0488574504852295,0.33502620458602905,0.5527510046958923,-0.7507120370864868,0.7287640571594238,0.7202152609825134,-1.1041018962860107,0.3339318037033081,0.6886484026908875,-0.8484762907028198,0.6544334292411804,0.5016262531280518,-0.0836365669965744,0.4728783965110779,0.5013693571090698,0.08339172601699829,0.680855929851532,0.6562409400939941,-0.7732126116752625,0.40724602341651917,0.6675570011138916,-0.4354579746723175,0.6904455423355103,0.8234139084815979,-0.15270885825157166,0.4608890414237976,0.8135513067245483,0.17903517186641693
35,up,0.6663469076156616,0.43023842573165894,-1.1091649532318115,0.305617094039917,0.427359402179718,-0.8930383324623108,0.7135962247848511,0.5818967819213867,-1.0681227445602417,0.30556628108024597,0.5603054761886597,-0.7279704809188843,0.7477421760559082,0.7190658450126648,-1.1075975894927979,0.3136795163154602,0.6910244822502136,-0.8133599162101746,0.6554152369499207,0.49912092089653015,-0.05631006881594658,0.46124348044395447,0.5011830925941467,0.05596209689974785,0.6920145750045776,0.6530025601387024,-0.8431076407432556,0.3951244056224823,0.6673506498336792,-0.565475344657898,0.6910247206687927,0.8280290365219116,-0.24219660460948944,0.44857585430145264,0.817234992980957,-0.0018957086140289903
36,up,0.6519037485122681,0.3994220197200775,-0.6918567419052124,0.29401281476020813,0.40321633219718933,-0.5545427203178406,0.7122663855552673,0.5594609379768372,-0.7465055584907532,0.2940128743648529,0.5397912263870239,-0.4894029498100281,0.7344749569892883,0.6985458135604858,-0.8477781414985657,0.30433493852615356,0.6756875514984131,-0.5836869478225708,0.6489357352256775,0.5020992755889893,-0.04868120327591896,0.4552640914916992,0.5062061548233032,0.04768025130033493,0.6749069094657898,0.6521981954574585,-0.4938015341758728,0.38622942566871643,0.6549875736236572,-0.3269575536251068,0.6731483340263367,0.8280864953994751,-0.16625815629959106,0.4325979948043823,0.8122686743736267,-0.032986462116241455
37,up,0.6499021053314209,0.383969783782959,-0.7031282186508179,0.2940690815448761,0.3850100338459015,-0.5436549186706543,0.7105764150619507,0.5367687344551086,-0.7246443033218384,0.28542640805244446,0.5217112898826599,-0.5055374503135681,0.733863890171051,0.6797707676887512,-0.7852991223335266,0.3026901185512543,0.6614543199539185,-0.598362386226654,0.6454044580459595,0.5001334547996521,-0.05147337540984154,0.4577392637729645,0.5056663155555725,0.050336115062236786,0.6721758842468262,0.6518977880477905,-0.35122790932655334,0.39548322558403015,0.6523417830467224,-0.17990323901176453,0.669533908367157,0.8264858722686768,-0.11564276367425919,0.4263654351234436,0.8105564713478088,0.053243570029735565
38,up,0.6447008848190308,0.3689834177494049,-0.7823643684387207,0.2884928584098816,0.3717694878578186,-0.6394426226615906,0.7100147008895874,0.5240957736968994,-0.7837938070297241,0.28388357162475586,0.513933002948761,-0.5750967860221863,0.7257778644561768,0.6670891046524048,-0.8119000196456909,0.2990189492702484,0.6520658135414124,-0.6552321314811707,0.6450591683387756,0.49761703610420227,-0.0541398823261261,0.454621821641922,0.5015674829483032,0.05306471511721611,0.670452892780304,0.6563542485237122,-0.39234936237335205,0.40316733717918396,0.6500326991081238,-0.23728391528129578,0.667824923992157,0.8246400356292725,-0.06303389370441437,0.4281943440437317,0.8063745498657227,0.11892812699079514
39,up,0.6394904851913452,0.3601759672164917,-0.8463204503059387,0.2950431704521179,0.3567509949207306,-0.5888341665267944,0.7088215351104736,0.5170227289199829,-0.7922988533973694,0.28426167368888855,0.5028368234634399,-0.4659578800201416,0.7206201553344727,0.6623250246047974,-0.8193302154541016,0.2968180477619171,0.635320782661438,-0.5320132970809937,0.6427680253982544,0.49606946110725403,-0.06829571723937988,0.45263391733169556,0.4982016682624817,0.06762231141328812,0.6690133810043335,0.6562057733535767,-0.18170009553432465,0.40560704469680786,0.6492850184440613,0.10644643753767014,0.6672470569610596,0.8240352272987366,0.03883567079901695,0.42872554063796997,0.8071263432502747,0.3326001763343811
40,up,0.632756233215332,0.35132551193237305,-0.9218388199806213,0.2958342134952545,0.33338499069213867,-0.6325258016586304,0.708099901676178,0.5129026770591736,-0.8614655137062073,0.28290286660194397,0.4921127259731293,-0.4893609583377838,0.7202762365341187,0.6513421535491943,-0.8339402079582214,0.29628077149391174,0.6270752549171448,-0.5272983312606812,0.6415953040122986,0.4886814057826996,-0.07723134756088257,0.4539981186389923,0.4929264783859253,0.07665162533521652,0.6697235703468323,0.6529269218444824,-0.17012226581573486,0.40590134263038635,0.6486570835113525,0.06627427786588669,0.6667091250419617,0.823150098323822,0.09148836880922318,0.42829352617263794,0.8069256544113159,0.361644446849823
